,day,timestep,IND,AAA,BBB,CCC,DDD,ETF
19,26,19,117.26,236.76,354.78,254.18,180.33,256.53
20,26,20,117.38,236.92,356.51,254.11,180.48,257.03
21,26,21,117.42,237.51,355.34,253.72,180.58,256.81
22,26,22,117.46,237.58,356.16,253.5,180.69,257
23,26,23,117.3,236.89,355.51,253.92,180.75,256.79
24,26,24,117.24,236.77,355.81,253.49,180.85,256.74
25,26,25,117.19,236.88,355.75,253.54,180.38,256.65
26,26,26,117.12,236.91,354.79,252.75,180.48,256.25
27,26,27,116.97,236.9,353.86,253.71,180.83,256.34
28,26,28,117.06,237.08,353.68,253.29,180.7,256.21
29,26,29,117.14,237.27,353.29,253.32,180.67,256.17
30,26,30,117.24,237.54,353.43,252.74,180.83,256.16
31,26,31,116.99,236.63,353.28,251.67,180.93,255.67
32,26,32,117.09,236.9,353.81,252.2,181.15,256.06
33,26,33,117.09,236.5,353.23,251.91,180.61,255.59
34,26,34,117.08,236.93,354.74,252.52,180.44,256.18
35,26,35,117.02,236.47,353.21,253.31,179.91,255.73
36,26,36,117.1,236.7,352.44,252.51,180.5,255.55
37,26,37,117.02,236.65,351.79,252.2,180.97,255.41
38,26,38,117.08,236.85,350.43,252.39,180.79,255.12
39,26,39,117.11,236.82,350.88,252.54,180.5,255.19
40,26,40,116.99,236.5,350.01,252.5,180.78,254.96
41,26,41,117.09,236.95,351.59,252.85,180.44,255.47
42,26,42,117.09,236.86,351.62,253.09,180.04,255.4
43,26,43,117.05,236.33,352.06,251.79,180.07,255.06
44,26,44,117.11,236.47,351.35,251.83,180.21,254.97
45,26,45,117.17,236.62,351.29,251.13,180.53,254.88
46,26,46,117.18,236.53,351.01,251.34,180.66,254.88
47,26,47,117.34,237.59,351.35,250.41,181.21,255.14
48,26,48,117.29,237.25,352.1,250.82,181.01,255.31
49,26,49,117.15,236.83,351.5,250.23,180.95,254.88
50,26,50,117.2,237.26,349.98,250.34,180.98,254.63
51,26,51,117.23,237.14,349.59,250.15,180.48,254.33
52,26,52,117.32,237.24,349.54,250.56,180.15,254.38
53,26,53,117.54,237.45,349.4,250.92,180.18,254.5
54,26,54,117.52,237.29,348.04,250.91,180.17,254.11
55,26,55,117.5,237.18,348.02,251.16,180.95,254.33
56,26,56,117.38,237,348.09,251.28,180.52,254.23
57,26,57,117.41,237.12,347.73,251.92,180.33,254.28
58,26,58,117.36,236.62,348.03,251.45,180.19,254.08
59,26,59,117.28,236.1,348.34,252.06,180.82,254.34
60,26,60,117.21,236.15,349.09,251.1,181.1,254.38
61,26,61,117.29,235.98,349.26,250.79,180.34,254.1
62,26,62,117.38,236.1,350.78,251.21,180.43,254.64
63,26,63,117.29,236.27,351.11,250.72,179.99,254.53
64,26,64,117.25,236.76,351.25,251,179.41,254.61
65,26,65,117.09,236.55,351.21,250.65,179.52,254.49
66,26,66,116.91,236.31,350.68,251.84,179.44,254.58
67,26,67,116.77,235.95,351.91,251.97,178.89,254.66
68,26,68,116.9,236.19,351.97,252.6,179.23,254.97
69,26,69,116.94,236.24,351.34,252.61,178.69,254.68
70,26,70,116.87,236.03,351.89,252,178.66,254.61
71,26,71,116.89,235.92,351.43,252.37,178.77,254.59
72,26,72,116.83,235.59,350.86,252.04,178.88,254.32
73,26,73,116.87,235.66,350.09,251.98,179.35,254.25
74,26,74,116.94,235.49,350.57,251.47,179.27,254.17
75,26,75,116.89,235.47,350.76,251.03,179.23,254.08
76,26,76,116.79,235.55,351.42,250.98,178.64,254.12
77,26,77,116.96,235.85,350.32,250.5,178.94,253.87
78,26,78,116.95,235.55,351.32,251.36,178.93,254.27
79,26,79,116.78,235.2,351.89,251.25,179.41,254.41
80,26,80,116.77,234.57,351.29,251.41,179.76,254.23
81,26,81,116.8,234.5,350.63,250.97,180.23,254.04
82,26,82,116.96,235.33,350.54,250.27,179.91,253.96
83,26,83,116.9,235.08,349.96,250.41,180.11,253.84
84,26,84,116.92,235.07,349.91,251.07,179.74,253.9
85,26,85,117.06,235.68,349.59,251.86,179.76,254.17
86,26,86,117.1,236.04,349.58,252.54,179.49,254.35
87,26,87,117.05,235.94,350.42,251.56,179.94,254.41
88,26,88,117.16,235.72,351.68,251.32,180.34,254.71
89,26,89,117.28,236.11,351.72,252.12,180.13,254.96
90,26,90,117.28,235.96,351.79,252.43,179.53,254.87
91,26,91,117.2,235.61,352.26,252.27,179.99,254.96
92,26,92,117.23,235.33,352.91,251.9,179.7,254.89
93,26,93,117.2,234.91,354.29,252.44,179.28,255.16
94,26,94,117.28,235.11,356.04,252.41,179.07,255.59
95,26,95,117.45,235.99,357.3,252.1,179.03,256.04
96,26,96,117.45,235.96,357.98,252.71,178.04,256.1
97,26,97,117.53,236.1,357.95,253.2,178.44,256.35
98,26,98,117.54,235.47,359.13,253.32,178.36,256.5
99,26,99,117.64,235.76,359.21,254.47,178.66,256.94
100,26,100,117.6,235.45,360.51,254.33,178.81,257.19
101,26,101,117.74,235.68,361.95,255.25,178.38,257.73
102,26,102,117.73,235.84,362.15,255.79,178.01,257.87
103,26,103,117.68,235.78,362.48,256.02,177.96,257.98
104,26,104,117.72,236.21,362.39,255.79,177.39,257.88
105,26,105,117.65,235.95,362.91,255.25,177.29,257.77
106,26,106,117.77,236.59,363.23,256.22,177.63,258.35
107,26,107,117.77,236.34,363.16,256.72,177.27,258.31
108,26,108,117.85,236.51,364.08,256.45,176.37,258.29
109,26,109,117.77,236.27,363.7,255.77,176.59,258.03
110,26,110,117.65,236.3,363.67,256.29,176.47,258.14
111,26,111,117.7,237.03,362.31,257.55,176.56,258.32
112,26,112,117.71,236.93,361.94,257.92,176.44,258.27
113,26,113,117.71,237.16,363.43,257.51,176.24,258.55
114,26,114,117.59,237.22,364.69,256.4,175.5,258.42
115,26,115,117.6,237.52,364.09,256.49,175.55,258.39
116,26,116,117.57,237.44,363.55,257.07,175.91,258.46
117,26,117,117.52,237.39,363.36,256.87,176.71,258.56
118,26,118,117.63,237.29,362.32,256.85,176.88,258.33
119,26,119,117.63,237.42,362.7,257.32,177.44,258.7
120,26,120,117.67,237.67,362.91,257.42,177.15,258.77
121,26,121,117.83,237.65,363.59,257.76,177.4,259.09
122,26,122,117.86,237.59,364.37,258.39,177.63,259.5
123,26,123,117.89,237.75,365.29,257.97,177.95,259.76
124,26,124,117.77,237.32,365.32,256.95,177.69,259.34
125,26,125,117.92,238.25,365.69,256.62,177.56,259.55
126,26,126,117.83,237.93,365.57,256.38,178.13,259.51
127,26,127,117.77,237.77,364.58,255.74,178.52,259.17
128,26,128,117.73,237.77,364.23,256.77,178.7,259.39
129,26,129,117.78,237.6,364.35,257.48,177.93,259.36
130,26,130,117.85,237.8,365.62,257.76,177.74,259.75
131,26,131,118,237.27,365.92,257.25,178.03,259.64
132,26,132,118.28,238.19,365.57,256.77,178.53,259.79
133,26,133,118.42,238.47,365.23,255.9,178.44,259.53
134,26,134,118.45,238.48,365.81,256.41,178.43,259.82
135,26,135,118.45,238.35,367.11,257.05,178.13,260.21
136,26,136,118.52,238.36,368.2,257.04,178.51,260.58
137,26,137,118.5,238.64,368.65,258.3,177.84,260.91
138,26,138,118.47,238.27,368.4,259,178.17,261
139,26,139,118.38,237.31,367.8,258.48,177.65,260.34
140,26,140,118.48,237.45,367.59,258.12,177.58,260.21
141,26,141,118.32,237.31,368.31,259.43,177.43,260.66
142,26,142,118.25,236.8,367.02,260.08,177.65,260.44
143,26,143,118.29,236.51,367.22,260.46,177.5,260.47
144,26,144,118.34,236.83,367.22,260.76,177.37,260.6
145,26,145,118.4,236.87,366.86,260.82,177.37,260.53
146,26,146,118.29,237.15,367.47,260.54,177.78,260.79
147,26,147,118.35,237.94,367.36,260.96,177.53,261
148,26,148,118.27,237.93,366.47,261.39,177.5,260.86
149,26,149,118.26,238.01,366.51,262.29,178,261.25
150,26,150,118.28,238.11,368.19,262.1,178.12,261.68
151,26,151,118.16,238.14,367.56,261.55,178.69,261.53
152,26,152,118.09,238.04,367.23,261.63,178.63,261.4
153,26,153,118.12,238.05,366.8,261.92,178.83,261.42
154,26,154,117.94,237.9,366.72,262.22,179.22,261.54
155,26,155,117.96,237.86,367,261.77,179.2,261.5
156,26,156,117.79,237.25,366.33,262.92,178.85,261.37
157,26,157,117.88,237.7,366.6,263.24,178.89,261.64
158,26,158,117.78,237.15,366.53,263.86,178.82,261.63
159,26,159,117.9,237.96,366.87,263.05,178.7,261.69
160,26,160,117.83,237.7,367,263.49,179.12,261.86
161,26,161,117.9,238.3,367.64,264.04,179.11,262.32
162,26,162,117.75,237.81,367.84,264.28,179.58,262.42
163,26,163,117.87,238.16,368.3,264.95,179.69,262.82
164,26,164,117.99,239.13,369.78,265.24,178.97,263.32
165,26,165,117.91,238.76,369.72,265.61,179.14,263.34
166,26,166,118.13,238.99,370.49,266.2,179.75,263.89
167,26,167,118.16,238.92,369.71,266.53,179.77,263.74
168,26,168,118.15,239.14,369.37,264.97,180.26,263.44
169,26,169,118.24,238.94,370.16,265.44,180.98,263.88
170,26,170,118.16,238.8,370.52,265.12,181.4,263.96
171,26,171,118.11,238.65,370.51,265.66,181.88,264.17
172,26,172,118.11,238.66,368.46,265.77,181.46,263.58
173,26,173,118.13,238.81,367.76,265.42,181.6,263.4
174,26,174,118.37,239.4,368.05,264.98,181.14,263.38
175,26,175,118.24,239.06,367.19,263.81,181.82,262.97
176,26,176,118.21,238.9,366.98,263.56,182.16,262.89
177,26,177,118.39,239.15,367.33,263.23,181.33,262.75
178,26,178,118.33,239.66,367.43,262.89,181.73,262.93
179,26,179,118.48,239.53,367.57,263.68,181.19,262.98
180,26,180,118.41,240.19,367.25,262.84,180.56,262.7
181,26,181,118.47,240.67,367.02,262.85,180.54,262.77
182,26,182,118.45,240.77,367.99,262.51,180.69,262.99
183,26,183,118.45,240.3,368.36,263.52,180.23,263.09
184,26,184,118.32,240.21,367.62,263.35,180.57,262.91
185,26,185,118.1,239.38,366.92,263.78,180.77,262.69
186,26,186,117.97,238.66,366.95,263.76,180.19,262.38
187,26,187,118.2,239.3,367.24,262.62,180.02,262.29
188,26,188,118.04,239.27,367.38,263.75,180.32,262.67
189,26,189,117.91,238.47,366.56,264.09,180.64,262.42
190,26,190,117.84,238,368.14,263.62,180.68,262.59
191,26,191,117.93,237.82,368.3,263.28,180.15,262.37
192,26,192,117.89,238.2,368.86,264.02,179.98,262.74
193,26,193,117.86,237.78,368.82,264.19,179.95,262.66
194,26,194,118.15,238.43,368.8,264.38,180.26,262.95
195,26,195,118.15,238.45,368.25,264.79,180.22,262.92
196,26,196,118.22,238.53,368.7,265.68,180.52,263.36
197,26,197,117.94,238.13,368.54,265.77,180.05,263.12
198,26,198,117.85,237.78,369.47,266.58,180.2,263.5
199,26,199,117.83,237.26,369.26,266.46,180.41,263.35
200,26,200,118.09,237.41,369.24,266.94,180.19,263.43
201,26,201,117.87,237.02,370.41,266.85,179.76,263.5
202,26,202,117.69,237.03,370.29,266.79,179.66,263.44
203,26,203,117.69,237.35,370.6,266.89,179.4,263.56
204,26,204,117.65,236.78,371.25,266.67,178.91,263.4
205,26,205,117.62,236.72,371.12,268.08,178.69,263.65
206,26,206,117.55,237.04,370.31,267.63,178.36,263.35
207,26,207,117.46,237.03,369.8,266.7,178.52,263.02
208,26,208,117.43,236.67,369.97,265.84,178.77,262.82
209,26,209,117.33,235.88,369.48,266.23,178.92,262.63
210,26,210,117.31,235.45,368.28,266.03,178.72,262.12
211,26,211,117.21,235.23,367.74,266.25,178.93,262.05
212,26,212,117.09,234.92,367.21,265.32,178.94,261.61
213,26,213,117.1,234.59,368.1,264.86,178.48,261.52
214,26,214,117.21,235.27,368.91,264.3,178.93,261.87
215,26,215,117.2,234.85,368.53,263.45,178.32,261.3
216,26,216,117.09,235.11,369.3,263.06,178.07,261.4
217,26,217,116.99,234.76,368.84,262.19,178.3,261.04
218,26,218,116.99,234.42,369.26,261.71,178.21,260.91
219,26,219,116.91,233.96,369.01,261.33,178.31,260.65
220,26,220,116.9,234.19,368.37,260.84,178.06,260.37
221,26,221,116.81,234.01,368.45,261.15,177.34,260.25
222,26,222,116.86,234.43,367.78,262.03,177.22,260.38
223,26,223,116.92,234.3,367.68,262.42,177.31,260.45
224,26,224,117.02,234.93,368.16,262.45,177.71,260.84
225,26,225,117.09,234.87,367.34,261.77,177.99,260.52
226,26,226,117.19,235.58,366.18,261.75,178.11,260.43
227,26,227,117.28,235.76,366.62,260.96,178.41,260.47
228,26,228,117.12,235.52,367.89,260.88,178.41,260.7
229,26,229,117.11,235.73,367.39,261.38,178.73,260.85
230,26,230,117.31,236.27,367.03,262.78,179.08,261.33
231,26,231,117.36,236.42,366.76,262.73,179.63,261.43
232,26,232,117.42,236.78,367.19,261.56,178.86,261.15
233,26,233,117.38,236.48,366.41,262.83,179.16,261.26
234,26,234,117.21,236.27,365.96,262,179.17,260.89
235,26,235,117.3,236.01,365.59,263.2,179.27,261.05
236,26,236,117.2,235.79,366.11,263.69,179.05,261.19
237,26,237,117.19,236.22,367.29,264.23,178.96,261.69
238,26,238,117.34,236.61,366.94,263.95,179.2,261.69
239,26,239,117.31,236.97,366.4,264.3,179.37,261.77
240,26,240,117.46,237.19,366.9,264.32,178.79,261.79
241,26,241,117.65,237.3,368.3,264.07,178.46,262.01
242,26,242,117.67,237.91,368.52,263.91,178.27,262.13
243,26,243,117.76,238.21,368.3,263.72,178.1,262.06
244,26,244,117.9,238.33,368.64,263.54,177.99,262.11
245,26,245,118.07,238.78,369.15,263.9,178.24,262.5
246,26,246,117.93,238.48,369.3,264.91,178.45,262.76
247,26,247,117.91,238.27,368.52,266.06,178.05,262.69
248,26,248,117.94,237.77,368.96,266.92,178.54,263.01
249,26,249,118.03,237.99,367.85,266.59,178.15,262.61
250,26,250,118,237.96,367.09,266.86,178.83,262.67
251,26,251,118.17,238.63,368.09,266.55,178.75,262.99
252,26,252,118.1,238,369.12,266.4,178.81,263.07
253,26,253,118.06,237.79,369.79,267.35,179.46,263.59
254,26,254,118.06,237.78,370.18,267.07,178.95,263.49
255,26,255,118.05,237.37,370.19,267.21,179.3,263.51
256,26,256,118.07,237.48,370.7,267.27,179.28,263.66
257,26,257,118.07,237.99,372.17,266.86,179.03,263.99
258,26,258,118.1,237.75,372.26,265.69,178.71,263.58
259,26,259,118.01,237.95,372.13,265.72,178.9,263.67
260,26,260,118.21,238.59,371.92,266.16,178.66,263.82
261,26,261,118.27,238.96,372.32,266.08,178.6,263.98
262,26,262,118.3,238.26,371.82,266.2,178.47,263.67
263,26,263,118.29,238.17,371,266.45,178.19,263.42
264,26,264,118.24,238.17,369.94,264.88,178.54,262.86
265,26,265,118.11,237.78,369.49,264.98,178.56,262.68
266,26,266,118.04,237.6,368.72,264.73,179.19,262.54
267,26,267,117.95,237.37,369.97,264.41,179.44,262.77
268,26,268,117.94,237.34,369.45,264.05,179.33,262.51
269,26,269,117.81,236.45,370.88,264.3,179.36,262.72
270,26,270,117.63,236.06,369.84,263.58,179.22,262.16
271,26,271,117.63,235.77,370.09,262.81,178.7,261.82
272,26,272,117.71,235.93,369.85,261.83,178.41,261.49
273,26,273,117.79,235.69,370.83,260.01,178.52,261.25
274,26,274,117.56,235.31,372.06,259.69,178.32,261.33
275,26,275,117.47,234.71,373.16,259.21,178.39,261.37
276,26,276,117.55,234.99,372.52,259.18,177.76,261.11
277,26,277,117.56,235.19,372.25,259.2,177.58,261.06
278,26,278,117.6,235.4,372.6,259.72,177.43,261.28
279,26,279,117.62,235.83,371.78,259.7,177.5,261.2
280,26,280,117.73,235.92,372.39,259.94,177.18,261.36
281,26,281,117.65,235.14,371.08,262.02,177.84,261.51
282,26,282,117.62,235.34,371.81,263.15,177.63,261.97
283,26,283,117.68,235.26,372.36,263.83,177.73,262.29
284,26,284,117.83,235.37,372.81,263.97,177.5,262.4
285,26,285,117.75,234.7,373.21,263.5,178,262.36
286,26,286,117.57,235.04,374.17,263.56,177.93,262.69
287,26,287,117.45,234.48,373.97,264.28,177.82,262.65
288,26,288,117.7,234.95,374.01,264.12,177.2,262.58
289,26,289,117.56,234.68,372.7,263.5,176.96,261.97
290,26,290,117.59,235.08,372.85,262.84,177.17,262
291,26,291,117.33,234.82,374.95,260.98,177.19,262
292,26,292,117.19,235.04,375.64,260.39,176.38,261.87
293,26,293,117.09,234.52,374.79,259.75,177.04,261.54
294,26,294,117.08,234.49,374.44,260.86,176.85,261.67
295,26,295,117.19,235.11,374.2,260.71,176.46,261.64
296,26,296,117.37,235.83,373.81,260.65,175.92,261.58
297,26,297,117.29,236.08,373.48,262.57,176.18,262.11
298,26,298,117.25,235.79,372.83,262.94,175.93,261.9
299,26,299,117.07,234.82,372.26,261.85,176.03,261.26
300,26,300,117.01,234.65,369.79,261.19,175.49,260.29
301,26,301,116.94,234.22,369.52,261.87,175.7,260.35
302,26,302,116.72,234.14,370.8,262.48,176.17,260.92
303,26,303,116.85,234.27,371.3,262.06,176.59,261.08
304,26,304,116.81,234.4,371.66,261.69,176.56,261.1
305,26,305,116.81,234.35,371.67,261.64,176.07,260.95
306,26,306,116.88,234.67,373.46,261.65,176.2,261.51
307,26,307,116.91,234.86,372.34,261.06,175.56,260.97
308,26,308,116.88,234.52,371.97,260.99,176.3,260.96
309,26,309,116.75,234.3,371.51,261.64,176.1,260.9
310,26,310,116.82,234.64,370.85,261.48,175.78,260.69
311,26,311,116.7,234.38,372.08,261.32,175.46,260.81
312,26,312,116.53,234.39,371.6,260.7,175.15,260.46
313,26,313,116.64,235.12,371.36,260.45,175.42,260.59
314,26,314,116.47,234.85,370.78,259.97,175.5,260.27
315,26,315,116.35,234.34,369.52,259.99,175.43,259.82
316,26,316,116.03,233.79,367.87,258.38,175.79,258.96
317,26,317,115.97,233.33,366.71,257.79,175.91,258.44
318,26,318,115.79,232.76,366.01,258.77,176.24,258.44
319,26,319,115.78,232.98,364.3,258.91,176.4,258.15
320,26,320,115.74,232.52,363.44,259.41,176,257.84
321,26,321,115.78,232.82,363.68,259.92,176.06,258.11
322,26,322,115.81,233.3,363.83,260.27,175.91,258.31
323,26,323,115.77,233.15,362.83,260.09,176.37,258.09
324,26,324,115.74,232.82,363.75,259.32,176.15,258
325,26,325,115.78,232.93,363.47,259.45,175.65,257.87
326,26,326,115.77,232.76,363.4,259.74,174.78,257.66
327,26,327,115.81,233.23,362.79,259.58,175.1,257.66
328,26,328,115.93,233.09,362.25,259.68,175.35,257.58
329,26,329,116.11,233.56,361.92,258.58,174.89,257.23
330,26,330,116,233.25,361.93,259.25,175.2,257.39
331,26,331,115.96,233.33,361.5,259.16,174.82,257.18
332,26,332,116.11,233.84,361.56,259.86,174.6,257.45
333,26,333,116.3,234.28,361.04,259.64,174.99,257.51
334,26,334,116.2,234.1,362.23,260.64,174.82,257.99
335,26,335,116.07,234.25,360.99,260.53,174.78,257.68
336,26,336,116,233.61,360.14,260.81,174.83,257.38
337,26,337,115.91,233.77,360.2,261.53,175.02,257.66
338,26,338,115.92,233.52,359.62,260.03,174.95,257.06
339,26,339,115.89,233.88,358.28,259.26,174.28,256.45
340,26,340,115.93,233.87,359.2,260.41,174.31,256.98
341,26,341,115.93,234.02,359.87,260.33,174.26,257.16
342,26,342,115.8,233.26,360.93,261.29,174.42,257.52
343,26,343,115.73,233.53,359.05,261.57,174.11,257.11
344,26,344,115.59,233.08,359.82,261.09,173.81,256.98
345,26,345,115.65,233.44,359.35,261.62,173.99,257.14
346,26,346,115.82,234.15,358.4,261.49,173.87,257.01
347,26,347,115.74,233.94,357.92,261.29,174.18,256.85
348,26,348,115.72,233.87,358.85,260.8,173.91,256.88
349,26,349,115.81,233.59,358.85,260.93,174.26,256.93
350,26,350,116.06,233.68,357.65,262.17,174.55,257.01
351,26,351,116.18,234,358.66,261.45,174.67,257.2
352,26,352,116.08,233.85,359.62,261.22,174.18,257.22
353,26,353,115.95,233.37,358.92,260.59,174.27,256.79
354,26,354,115.91,233.16,359.33,260.8,174.01,256.82
355,26,355,115.82,233.15,358.87,260.67,173.64,256.59
356,26,356,115.76,233.03,358.19,259.23,173.33,255.95
357,26,357,115.65,232.83,358.86,258.48,173.07,255.8
358,26,358,115.57,232.29,360.56,258.05,173.3,256.04
359,26,359,115.65,231.99,360.27,257.96,173.08,255.83
360,26,360,115.69,232.04,359.73,257.47,173.38,255.66
361,26,361,115.87,232.33,360.13,256.52,172.76,255.44
362,26,362,115.71,232.19,361.24,255.87,172.91,255.55
363,26,363,115.86,232.77,361.38,255.72,173.47,255.84
364,26,364,115.89,232.96,360.14,255.19,173.35,255.4
365,26,365,116.02,232.93,360.35,254.59,173.49,255.32
366,26,366,116.07,233.14,360.27,254.97,173.91,255.55
367,26,367,116.01,233.36,361.56,254.7,173.88,255.87
368,26,368,116.02,233.04,360.18,255.6,173.69,255.62
369,26,369,116.09,233.58,360.72,255.82,174.03,256.04
370,26,370,116.18,233.87,360.49,256.1,174.13,256.14
371,26,371,115.94,233.23,359.73,257.06,173.68,255.93
372,26,372,116.03,233.43,358.64,258.06,173.49,255.89
373,26,373,116.12,233.9,359.27,258.45,173.03,256.15
374,26,374,116.1,233.64,359.27,259.64,173.09,256.4
375,26,375,116.08,233.29,358.87,260.03,172.86,256.24
376,26,376,115.98,233.2,358.35,259.77,173.8,256.25
377,26,377,116,233.32,358.64,259.68,174.09,256.4
378,26,378,115.91,232.95,358.07,260.42,174.12,256.35
379,26,379,115.8,233.15,358.38,259.76,173.93,256.26
380,26,380,115.86,233.51,357.66,260.19,173.72,256.23
381,26,381,115.95,234.45,357.33,260.44,173.87,256.49
382,26,382,115.99,234.66,357.28,260.13,173.78,256.44
383,26,383,116.02,234.75,356.63,260.96,173.99,256.57
384,26,384,115.9,234.48,356.97,260.04,174.13,256.39
385,26,385,115.76,234.25,357.24,259.91,173.98,256.34
386,26,386,115.71,234.05,356.39,259.75,173.6,255.94
387,26,387,115.83,234.35,355.74,259.69,173.32,255.76
388,26,388,115.67,234.18,355.95,259.08,173.24,255.6
389,26,389,115.69,234.65,355.99,257.98,173.29,255.48
390,26,390,115.83,234.77,356.52,257.34,173.21,255.46
0,27,0,116.56,234.98,328.63,261.09,168.12,248.21
1,27,1,116.52,234.54,327.92,261.84,168.06,248.09
2,27,2,116.54,234.39,327.67,261.91,168.52,248.11
3,27,3,116.4,234.12,327.24,263.24,167.99,248.15
4,27,4,116.51,234.44,326.59,262.76,167.73,247.87
5,27,5,116.53,234.58,326.83,263.08,167.98,248.11
6,27,6,116.53,234.9,327.1,262.88,168.15,248.24
7,27,7,116.54,235.06,326.53,263.44,168.27,248.29
8,27,8,116.5,234.8,326.05,262.3,168.28,247.83
9,27,9,116.65,235.13,326.84,262.94,168.55,248.33
10,27,10,116.62,234.95,325.97,264.01,168.55,248.34
11,27,11,116.57,234.24,326.17,263.02,168.07,247.84
12,27,12,116.72,234.36,325.55,262.87,167.86,247.61
13,27,13,116.58,234.3,325.98,263.27,168.07,247.85
14,27,14,116.7,234.67,326.05,262.88,168.4,247.94
15,27,15,116.74,234.57,325.94,263.25,168.06,247.88
16,27,16,116.68,234.15,325.02,263.72,168.94,247.89
17,27,17,116.73,233.77,323.44,264.71,168.8,247.62
18,27,18,116.8,234.4,323.54,264.46,168.97,247.77
19,27,19,116.83,234.13,323.77,264.44,168.9,247.74
20,27,20,116.88,234.51,324.34,263.89,168.55,247.74
21,27,21,116.8,234.21,324.33,263.98,168.23,247.62
22,27,22,116.63,233.91,325.43,263.29,167.93,247.57
23,27,23,116.67,233.44,326.19,263.26,168.05,247.68
24,27,24,116.62,233.12,327.36,262.68,167.99,247.73
25,27,25,116.79,233.5,327.87,261.96,167.94,247.76
26,27,26,116.67,233.05,329.38,262.04,168.28,248.14
27,27,27,116.76,233.42,329.88,262.29,168.66,248.5
28,27,28,116.82,233.29,331.12,262.31,168.47,248.74
29,27,29,116.86,233.55,330.38,261.25,168.36,248.32
30,27,30,116.76,233.35,330.22,260.18,168.17,247.91
31,27,31,116.77,233.3,329.92,260.09,168.22,247.82
